ELEMENT,DISTRICTE,BARRI,CODI_BARRI,ANY_ALTA,MES_ALTA_NOM,RECOMPTE,POBLACIO_HOMES,POBLACIO_DONES,POBLACIO_TOTAL,SUPERFICIE_TERRITORI,SUPERFICIE_RESIDENCIAL,TEMPERATURA,PRECIPITACIONS
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2023,Setembre,41,6845,7778,14623,40.9,19.129,23.2,50.4
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Abril,21,7070,7875,14945,40.9,19.129,15.0,94.5
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Agost,45,7070,7875,14945,40.9,19.129,26.9,17.6
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Desembre,43,7070,7875,14945,40.9,19.129,10.4,38.4
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Febrer,28,7070,7875,14945,40.9,19.129,13.4,27.8
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Gener,30,7070,7875,14945,40.9,19.129,11.1,26.8
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Juliol,54,7070,7875,14945,40.9,19.129,25.8,33.4
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Juny,43,7070,7875,14945,40.9,19.129,21.3,74.7
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Maig,47,7070,7875,14945,40.9,19.129,18.2,29.6
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Març,23,7070,7875,14945,40.9,19.129,13.1,87.9
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Novembre,37,7070,7875,14945,40.9,19.129,14.8,54.3
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Octubre,38,7070,7875,14945,40.9,19.129,18.2,118.5
Neteja carrers i/o places,Sant Andreu,el Congrés i els Indians,62,2024,Setembre,31,7070,7875,14945,40.9,19.129,20.8,70.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Abril,27,14011,15897,29908,98.6,38.099,16.1,36.0
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Agost,26,14011,15897,29908,98.6,38.099,26.0,44.6
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Desembre,25,14011,15897,29908,98.6,38.099,12.1,2.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Febrer,15,14011,15897,29908,98.6,38.099,10.3,40.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Gener,21,14011,15897,29908,98.6,38.099,9.2,8.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Juliol,59,14011,15897,29908,98.6,38.099,25.5,6.2
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Juny,50,14011,15897,29908,98.6,38.099,23.4,39.8
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Maig,11,14011,15897,29908,98.6,38.099,18.1,46.5
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Març,16,14011,15897,29908,98.6,38.099,14.1,1.0
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Novembre,37,14011,15897,29908,98.6,38.099,14.8,3.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Octubre,69,14011,15897,29908,98.6,38.099,20.2,29.2
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2023,Setembre,38,14011,15897,29908,98.6,38.099,23.2,50.4
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Abril,26,14291,16101,30392,98.6,38.099,15.0,94.5
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Agost,54,14291,16101,30392,98.6,38.099,26.9,17.6
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Desembre,34,14291,16101,30392,98.6,38.099,10.4,38.4
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Febrer,24,14291,16101,30392,98.6,38.099,13.4,27.8
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Gener,23,14291,16101,30392,98.6,38.099,11.1,26.8
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Juliol,78,14291,16101,30392,98.6,38.099,25.8,33.4
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Juny,37,14291,16101,30392,98.6,38.099,21.3,74.7
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Maig,41,14291,16101,30392,98.6,38.099,18.2,29.6
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Març,16,14291,16101,30392,98.6,38.099,13.1,87.9
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Novembre,37,14291,16101,30392,98.6,38.099,14.8,54.3
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Octubre,67,14291,16101,30392,98.6,38.099,18.2,118.5
Neteja carrers i/o places,Sant Andreu,la Sagrera,61,2024,Setembre,49,14291,16101,30392,98.6,38.099,20.8,70.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Abril,5,5218,5068,10286,80.8,12.702,16.1,36.0
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Agost,13,5218,5068,10286,80.8,12.702,26.0,44.6
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Desembre,6,5218,5068,10286,80.8,12.702,12.1,2.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Febrer,7,5218,5068,10286,80.8,12.702,10.3,40.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Gener,9,5218,5068,10286,80.8,12.702,9.2,8.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Juliol,25,5218,5068,10286,80.8,12.702,25.5,6.2
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Juny,10,5218,5068,10286,80.8,12.702,23.4,39.8
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Maig,8,5218,5068,10286,80.8,12.702,18.1,46.5
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Març,7,5218,5068,10286,80.8,12.702,14.1,1.0
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Novembre,10,5218,5068,10286,80.8,12.702,14.8,3.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Octubre,9,5218,5068,10286,80.8,12.702,20.2,29.2
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2023,Setembre,18,5218,5068,10286,80.8,12.702,23.2,50.4
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Abril,8,5415,5246,10661,80.8,12.702,15.0,94.5
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Agost,28,5415,5246,10661,80.8,12.702,26.9,17.6
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Desembre,1,5415,5246,10661,80.8,12.702,10.4,38.4
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Febrer,6,5415,5246,10661,80.8,12.702,13.4,27.8
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Gener,11,5415,5246,10661,80.8,12.702,11.1,26.8
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Juliol,24,5415,5246,10661,80.8,12.702,25.8,33.4
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Juny,8,5415,5246,10661,80.8,12.702,21.3,74.7
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Maig,5,5415,5246,10661,80.8,12.702,18.2,29.6
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Març,12,5415,5246,10661,80.8,12.702,13.1,87.9
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Novembre,1,5415,5246,10661,80.8,12.702,14.8,54.3
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Octubre,11,5415,5246,10661,80.8,12.702,18.2,118.5
Neteja carrers i/o places,Sant Andreu,la Trinitat Vella,57,2024,Setembre,12,5415,5246,10661,80.8,12.702,20.8,70.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Abril,25,6539,6914,13453,122.7,24.454,16.1,36.0
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Agost,26,6539,6914,13453,122.7,24.454,26.0,44.6
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Desembre,17,6539,6914,13453,122.7,24.454,12.1,2.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Febrer,16,6539,6914,13453,122.7,24.454,10.3,40.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Gener,12,6539,6914,13453,122.7,24.454,9.2,8.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Juliol,30,6539,6914,13453,122.7,24.454,25.5,6.2
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Juny,21,6539,6914,13453,122.7,24.454,23.4,39.8
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Maig,18,6539,6914,13453,122.7,24.454,18.1,46.5
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Març,25,6539,6914,13453,122.7,24.454,14.1,1.0
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Novembre,13,6539,6914,13453,122.7,24.454,14.8,3.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Octubre,23,6539,6914,13453,122.7,24.454,20.2,29.2
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2023,Setembre,25,6539,6914,13453,122.7,24.454,23.2,50.4
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Abril,21,6570,6924,13494,122.7,24.454,15.0,94.5
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Agost,46,6570,6924,13494,122.7,24.454,26.9,17.6
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Desembre,16,6570,6924,13494,122.7,24.454,10.4,38.4
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Febrer,24,6570,6924,13494,122.7,24.454,13.4,27.8
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Gener,25,6570,6924,13494,122.7,24.454,11.1,26.8
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Juliol,32,6570,6924,13494,122.7,24.454,25.8,33.4
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Juny,18,6570,6924,13494,122.7,24.454,21.3,74.7
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Maig,34,6570,6924,13494,122.7,24.454,18.2,29.6
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Març,19,6570,6924,13494,122.7,24.454,13.1,87.9
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Novembre,49,6570,6924,13494,122.7,24.454,14.8,54.3
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Octubre,67,6570,6924,13494,122.7,24.454,18.2,118.5
Neteja carrers i/o places,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,2024,Setembre,38,6570,6924,13494,122.7,24.454,20.8,70.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Abril,27,10175,11098,21273,108.6,15.313,16.1,36.0
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Agost,22,10175,11098,21273,108.6,15.313,26.0,44.6
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Desembre,17,10175,11098,21273,108.6,15.313,12.1,2.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Febrer,20,10175,11098,21273,108.6,15.313,10.3,40.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Gener,20,10175,11098,21273,108.6,15.313,9.2,8.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Juliol,51,10175,11098,21273,108.6,15.313,25.5,6.2
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Juny,32,10175,11098,21273,108.6,15.313,23.4,39.8
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Maig,16,10175,11098,21273,108.6,15.313,18.1,46.5
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Març,25,10175,11098,21273,108.6,15.313,14.1,1.0
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Novembre,20,10175,11098,21273,108.6,15.313,14.8,3.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Octubre,29,10175,11098,21273,108.6,15.313,20.2,29.2
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2023,Setembre,28,10175,11098,21273,108.6,15.313,23.2,50.4
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Abril,17,10354,11158,21512,108.6,15.313,15.0,94.5
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Agost,36,10354,11158,21512,108.6,15.313,26.9,17.6
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Desembre,19,10354,11158,21512,108.6,15.313,10.4,38.4
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Febrer,18,10354,11158,21512,108.6,15.313,13.4,27.8
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Gener,13,10354,11158,21512,108.6,15.313,11.1,26.8
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Juliol,48,10354,11158,21512,108.6,15.313,25.8,33.4
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Juny,26,10354,11158,21512,108.6,15.313,21.3,74.7
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Maig,32,10354,11158,21512,108.6,15.313,18.2,29.6
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Març,28,10354,11158,21512,108.6,15.313,13.1,87.9
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Novembre,24,10354,11158,21512,108.6,15.313,14.8,54.3
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Octubre,28,10354,11158,21512,108.6,15.313,18.2,118.5
Neteja carrers i/o places,Sant Martí,Provençals del Poblenou,71,2024,Setembre,25,10354,11158,21512,108.6,15.313,20.8,70.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Abril,13,12244,13925,26169,73.4,23.422,16.1,36.0
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Agost,22,12244,13925,26169,73.4,23.422,26.0,44.6
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Desembre,34,12244,13925,26169,73.4,23.422,12.1,2.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Febrer,10,12244,13925,26169,73.4,23.422,10.3,40.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Gener,23,12244,13925,26169,73.4,23.422,9.2,8.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Juliol,49,12244,13925,26169,73.4,23.422,25.5,6.2
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Juny,35,12244,13925,26169,73.4,23.422,23.4,39.8
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Maig,21,12244,13925,26169,73.4,23.422,18.1,46.5
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Març,26,12244,13925,26169,73.4,23.422,14.1,1.0
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Novembre,18,12244,13925,26169,73.4,23.422,14.8,3.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Octubre,26,12244,13925,26169,73.4,23.422,20.2,29.2
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2023,Setembre,23,12244,13925,26169,73.4,23.422,23.2,50.4
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Abril,21,12472,14103,26575,73.4,23.422,15.0,94.5
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Agost,32,12472,14103,26575,73.4,23.422,26.9,17.6
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Desembre,24,12472,14103,26575,73.4,23.422,10.4,38.4
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Febrer,21,12472,14103,26575,73.4,23.422,13.4,27.8
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Gener,17,12472,14103,26575,73.4,23.422,11.1,26.8
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Juliol,45,12472,14103,26575,73.4,23.422,25.8,33.4
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Juny,32,12472,14103,26575,73.4,23.422,21.3,74.7
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Maig,30,12472,14103,26575,73.4,23.422,18.2,29.6
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Març,13,12472,14103,26575,73.4,23.422,13.1,87.9
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Novembre,35,12472,14103,26575,73.4,23.422,14.8,54.3
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Octubre,35,12472,14103,26575,73.4,23.422,18.2,118.5
Neteja carrers i/o places,Sant Martí,Sant Martí de Provençals,72,2024,Setembre,39,12472,14103,26575,73.4,23.422,20.8,70.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Abril,32,14781,13111,27892,120.9,28.508,16.1,36.0
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Agost,84,14781,13111,27892,120.9,28.508,26.0,44.6
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Desembre,56,14781,13111,27892,120.9,28.508,12.1,2.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Febrer,51,14781,13111,27892,120.9,28.508,10.3,40.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Gener,35,14781,13111,27892,120.9,28.508,9.2,8.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Juliol,116,14781,13111,27892,120.9,28.508,25.5,6.2
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Juny,138,14781,13111,27892,120.9,28.508,23.4,39.8
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Maig,78,14781,13111,27892,120.9,28.508,18.1,46.5
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Març,35,14781,13111,27892,120.9,28.508,14.1,1.0
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Novembre,69,14781,13111,27892,120.9,28.508,14.8,3.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Octubre,69,14781,13111,27892,120.9,28.508,20.2,29.2
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2023,Setembre,69,14781,13111,27892,120.9,28.508,23.2,50.4
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Abril,58,16344,14141,30485,120.9,28.508,15.0,94.5
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Agost,112,16344,14141,30485,120.9,28.508,26.9,17.6
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Desembre,49,16344,14141,30485,120.9,28.508,10.4,38.4
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Febrer,39,16344,14141,30485,120.9,28.508,13.4,27.8
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Gener,56,16344,14141,30485,120.9,28.508,11.1,26.8
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Juliol,127,16344,14141,30485,120.9,28.508,25.8,33.4
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Juny,83,16344,14141,30485,120.9,28.508,21.3,74.7
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Maig,70,16344,14141,30485,120.9,28.508,18.2,29.6
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Març,44,16344,14141,30485,120.9,28.508,13.1,87.9
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Novembre,68,16344,14141,30485,120.9,28.508,14.8,54.3
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Octubre,83,16344,14141,30485,120.9,28.508,18.2,118.5
Neteja carrers i/o places,Sant Martí,el Besòs i el Maresme,70,2024,Setembre,90,16344,14141,30485,120.9,28.508,20.8,70.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Abril,44,17926,20417,38343,74.1,42.919,16.1,36.0
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Agost,35,17926,20417,38343,74.1,42.919,26.0,44.6
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Desembre,61,17926,20417,38343,74.1,42.919,12.1,2.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Febrer,36,17926,20417,38343,74.1,42.919,10.3,40.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Gener,35,17926,20417,38343,74.1,42.919,9.2,8.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Juliol,72,17926,20417,38343,74.1,42.919,25.5,6.2
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Juny,47,17926,20417,38343,74.1,42.919,23.4,39.8
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Maig,62,17926,20417,38343,74.1,42.919,18.1,46.5
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Març,34,17926,20417,38343,74.1,42.919,14.1,1.0
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Novembre,43,17926,20417,38343,74.1,42.919,14.8,3.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Octubre,87,17926,20417,38343,74.1,42.919,20.2,29.2
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2023,Setembre,59,17926,20417,38343,74.1,42.919,23.2,50.4
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Abril,40,18326,20734,39060,74.1,42.919,15.0,94.5
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Agost,56,18326,20734,39060,74.1,42.919,26.9,17.6
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Desembre,43,18326,20734,39060,74.1,42.919,10.4,38.4
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Febrer,32,18326,20734,39060,74.1,42.919,13.4,27.8
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Gener,29,18326,20734,39060,74.1,42.919,11.1,26.8
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Juliol,57,18326,20734,39060,74.1,42.919,25.8,33.4
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Juny,45,18326,20734,39060,74.1,42.919,21.3,74.7
Neteja carrers i/o places,Sant Martí,el Camp de l'Arpa del Clot,64,2024,Maig,52,18326,20734,39060,74.1,42.919,18.2,29.6
